JB4870E,GL4660E,JB2851E,GL3907E,JB2669E,JB2906E,JB1996E,GL4440E,JB3189E,JB2636E,JB3067E,JB2865E,GL4080E,JB2344E,GL3736E,JB5096E,JB2665E,JB2445E,JB3426E,JB3110E,JB2024E,JB5049E,GL4627E,JB4916E,JB5043E,JB3058E,JB1995E,GL3694E,GL4415E,GL4668E,GL4431E,JB5227E,GL3542E,JB2962E,JB2361E,JB3436E,GL4254E,JB2109E,JB1866E,JB4618E,GL4472E,JB2557E,GL4064E,JB1883E,JB3197E,GL3686E,JB5017E,GL4282E,JB2070E,JB1602E,JB2341E,GL3816E,JB2091E,JB2750E,JB2907E,JB2630E,GL3529E,JB2471E,GL4590E,JB1596E,JB3020E,JB1437E,GL4366E,GL4666E,JB1245E,JB5142E,JB2373E,JB5240E,GL3934E,GL3709E,JB3012E,JB2684E,GL4300E,JB5221E,JB3329E,JB4933E,JB2651E,JB3390E,JB2446E,GL3898E,JB2620E,JB1722E,JB2260E,JB5000E,GL4530E,JB1705E,JB1905E,JB1521E,JB1914E,JB1677E,JB5294E,JB1394E,JB1603E,JB1533E,JB5273E,JB5307E
11.2347019,11.04675237,10.32878136,9.777813217,9.936795196,10.13100798,11.13602462,10.5832894,9.5842526,10.00252586,10.71407542,10.28182693,11.38932182,10.86645577,11.37410816,10.90908277,10.38717168,10.30942141,11.39497993,11.11929051,10.12727212,10.02705781,10.56413744,9.328225068,8.809042919,9.876168608,10.1136648,8.831189094,10.09659525,10.44081212,9.955408491,9.459234213,11.34664061,10.42508315,9.170149612,11.27470952,8.699018098,9.893421169,10.11573505,11.16546963,10.27471577,9.950288811,9.905923007,10.96697141,9.943754503,9.588201895,10.06563466,10.27781978,8.648891481,8.986366995,8.918197435,7.97327801,8.918582625,9.273303804,9.237217594,9.714865539,8.126753723,8.022107432,9.193882586,8.906642255,10.07860173,8.962289732,8.434554664,9.335502306,9.445084596,8.391485034,8.542752328,7.14125475,9.392458011,9.200060192,9.367251072,9.692965663,10.25611814,9.618850235,10.27978464,10.32743515,8.721891683,9.325836125,9.816783696,9.571982672,8.726347446,9.894258396,8.917163791,9.502268844,9.816491126,10.12924268,10.08094751,9.097932262,9.841197463,9.986310311,9.938359616,10.04167423,9.814875522,9.453456018,9.607383281,9.374719738
6.356371681,6.387511924,6.724934089,6.038225862,6.455536177,7.036329129,6.153101726,6.650315688,6.615019862,6.970465121,7.368592845,6.189860104,7.205384649,6.602880865,8.769578365,6.119251997,6.809213403,6.071918001,6.277665258,6.814946941,6.455696496,6.142713942,6.347743035,6.102287322,6.664747855,6.468076348,6.240325737,6.484937209,7.477338848,6.123130503,7.007581782,6.638929158,6.569733266,6.411271892,6.013309292,6.180145485,5.842026319,6.460998166,6.209978066,6.652502316,6.278133501,6.843823158,7.376057577,6.134724758,6.549819004,6.593350309,7.031067553,6.426424268,6.172986247,6.120009148,5.650572149,5.825357233,6.476890645,7.002639462,6.013773846,6.457758156,5.644494903,6.562772108,5.86576924,6.392882279,6.099107039,6.344084649,6.095256409,6.047804719,7.062028609,5.688515361,6.763397985,6.358271579,6.604401714,6.297503883,7.296213144,6.490352423,6.244091175,6.1252662,6.311616601,6.624328149,6.43978241,6.508661507,6.16460309,6.000250226,6.310187997,6.555923406,5.879848031,6.519809095,7.122773979,6.636498209,7.065010473,6.409857898,6.502765529,6.50887578,6.712552703,7.04801588,6.208413181,6.268415678,6.425258733,6.798505851
5.406487967,5.238546947,5.571950023,5.40021699,5.409335115,5.322281963,5.311540597,5.228148834,5.468520255,5.658691432,5.41313056,5.339040036,5.747648274,5.44775646,5.766948235,5.212958968,5.460133344,5.205156544,5.289224936,5.101480862,5.226367123,5.093142782,5.271479798,5.203775255,5.330629811,5.281179094,5.26445567,5.306328049,5.450002081,5.136784024,5.393895966,5.29346873,5.468313886,5.345950658,5.291763317,5.241814082,5.359818352,5.379783391,5.295013435,5.221468884,5.328301051,5.367799564,5.479945009,5.080538713,5.471160901,5.321338933,5.333197278,5.297723797,4.922486025,5.006727639,5.058122679,5.08208888,5.191431472,5.089534377,5.123914083,5.143965156,5.149438703,5.173174164,5.168501405,5.015558007,5.129448783,5.188289816,5.198520473,5.033192239,5.319536647,5.154469916,5.381084134,5.246657577,5.375606598,5.215737053,5.279177877,5.197762633,5.359446826,5.220291438,5.373367411,5.376252863,5.349686816,5.245527146,5.382244294,5.400828097,5.29138854,5.245272066,5.250446971,5.266558162,5.443577077,5.502166171,5.427320194,5.145677455,5.505244965,5.32806284,5.505192578,5.328098033,5.391443948,5.343656671,5.198254734,5.346461611
5.364803843,5.729555184,5.995262491,5.407897009,5.738737926,5.149768755,5.3628754,5.859002517,5.379820848,5.430272041,5.675771348,5.301957337,6.191173747,5.517940957,5.376618536,5.372504769,5.601835465,5.207918439,5.363847502,5.423694115,5.362699011,5.101537886,5.566765439,5.292022365,5.825163619,5.21847621,5.330151084,5.945215269,5.413807739,5.315416088,5.455161233,5.291046087,5.438838503,5.485111557,5.276811464,5.417992236,5.40930568,5.444786698,5.286321866,5.213749407,5.410689251,5.337734717,5.560853701,5.179728931,5.303982496,5.613668672,5.663911036,5.255797872,5.005820816,4.965358314,5.128598955,5.091552165,5.231196963,5.312095624,5.081034403,5.243181375,5.167155172,5.201272489,5.149473534,5.021497062,5.234428731,5.126459342,5.176542219,5.121059384,5.483926302,5.28563391,5.324348382,5.303121932,5.394277616,5.188571231,5.419171963,5.290503323,5.351797427,5.197941446,5.404098255,5.587406469,5.44001972,5.22036246,5.386016847,5.351401127,5.303355499,5.332449614,5.316355751,5.264000732,5.825023032,5.611060076,5.64207803,5.278154381,5.68185574,5.444111235,5.694107059,5.356966396,5.497773464,5.457852402,5.408501236,5.511121158
5.517608558,5.3955581,5.652892435,6.047090842,5.496468011,5.254876838,5.381636984,5.534613999,5.466338252,5.46931494,5.716489107,5.429993288,5.638855271,5.491071674,5.467168366,5.517202736,5.390022255,5.156537937,5.56289272,5.3830072,5.403772914,5.064287172,5.303832863,5.221191126,5.422905694,5.251316318,5.334677591,5.653263966,5.522448577,5.255138436,5.620811103,5.406644894,5.518742999,5.370902322,5.365483947,5.238856927,5.39448365,5.546051369,5.331668674,5.494054457,5.527229331,5.518565397,5.750409966,5.278527859,5.991510283,5.730714853,5.495365363,5.46665298,5.118320532,4.993004706,5.36594698,5.131531221,5.200563909,5.139144339,5.339904354,5.228309287,5.178584688,5.241559326,5.121473231,5.078886393,5.223851121,5.282802856,5.684358279,5.094222658,5.702308454,5.391711653,5.524281801,5.460392418,5.486645617,5.373405086,5.385047819,5.274801786,5.359304961,5.312117008,5.38912388,5.551129622,5.465748431,5.372580402,5.509035206,5.384245133,5.312258677,5.427063163,5.373327159,5.272895229,5.656847852,5.576207074,5.455743457,5.273132364,5.532949617,5.405534054,5.492205763,5.581119042,5.461514225,5.309075869,5.257954141,5.393989853
5.322328692,5.280176483,5.532646787,5.453685135,5.369583618,5.145963153,5.371722581,5.320209287,5.463151974,5.41221698,5.457025596,5.304764819,5.521612348,5.481275392,5.394435048,5.28424156,5.335025461,5.114122377,5.394429508,5.092408941,5.209433804,5.113566085,5.200468872,5.17132166,5.314286941,5.198051408,5.302360818,5.337505232,5.330119271,5.063633384,5.374739072,5.299796811,5.379969492,5.277884772,5.269718599,5.13418837,5.422814533,5.352761183,5.356846902,5.204284301,5.413269547,5.358720449,5.502536046,5.133168989,5.344411971,5.359197272,5.349963453,5.292303799,4.932437557,4.956436669,5.121723152,5.141436762,5.162083403,5.089549924,5.12684213,5.128322855,5.130385474,5.225617517,5.115515068,5.064643013,5.197402451,5.167502557,5.189701487,5.076651682,5.498258289,5.242101315,5.361222297,5.390738734,5.391553764,5.194334921,5.318484833,5.280590308,5.384308562,5.296945066,5.320358178,5.474157213,5.371429492,5.213690019,5.328066769,5.338688313,5.285319112,5.316953384,5.183128328,5.249642944,5.579731866,5.544431505,5.492335035,5.239948006,5.459404197,5.479473982,5.464382061,5.363460638,5.44690571,5.257996508,5.252454642,5.288243588
6.678671404,6.943925626,6.587201654,6.514847287,7.142568572,6.463211126,6.814187153,6.073758977,5.59527877,5.989750479,5.464679395,6.266597707,5.76927585,6.288341704,5.516898565,6.167318217,6.156017257,5.572384079,6.028254733,5.304577533,7.446446013,6.106165485,5.700439718,5.194599551,5.272798901,5.339306742,5.947525069,5.856437803,5.331885999,5.667073527,5.501758921,5.271657794,5.876127793,6.019434828,5.462584596,6.164561832,6.071717373,7.046020235,6.065619767,5.413794602,5.521655464,5.750513536,5.447510117,5.424786644,5.693820206,5.878513472,6.184494251,6.242932725,5.797610531,5.354243066,5.857977956,5.263909668,5.649724785,5.557775261,5.170120629,5.152572412,5.411638123,5.187534135,5.276336414,5.099003103,5.254304371,5.71368144,5.493473725,5.611379044,5.408231969,5.56749523,5.541450946,5.240821852,5.401271432,5.313472749,5.37931182,5.576747776,5.82675399,5.424306377,5.625418334,5.548866037,5.460992982,5.517142107,6.170662993,6.336615506,5.370472273,5.34330943,5.445215864,5.431194694,6.085751624,5.566726017,5.574442159,5.473348677,5.731904341,5.591909859,5.694812965,5.872874736,6.216747315,5.698499303,5.849674987,5.746456651
5.319603702,5.357891368,5.516967644,5.378039884,5.280720507,5.228370674,5.291800287,5.346778944,5.359668563,5.484711753,5.462684671,5.345909836,5.595430319,5.402150808,5.448361398,5.28586683,5.430392051,5.096463002,5.34505267,5.120123027,5.207019326,5.132077721,5.225384306,5.192119662,5.174281359,5.116313845,5.297677281,5.260059374,5.308353943,5.090634586,5.362833077,5.225558543,5.380279148,5.231872462,5.266463913,5.221732125,5.296899798,5.286302188,5.296585465,5.139861774,5.38583213,5.289170883,5.483421609,5.118516899,5.385241804,5.363093029,5.354108598,5.235894494,4.911133329,4.916798748,5.06802781,5.107785796,5.10247521,5.055567848,5.155406532,5.080480913,5.070072178,5.171659658,5.159615104,5.025213777,5.237565034,5.18838753,5.126540569,5.114777281,5.476088251,5.240463035,5.388590008,5.204585617,5.41237632,5.2239371,5.322344332,5.158913819,5.372569763,5.141895434,5.451342635,5.496086278,5.366281676,5.202740238,5.307639843,5.390292022,5.194626805,5.246656252,5.320604489,5.167482725,5.461436216,5.495180659,5.403631266,5.213450943,5.500376637,5.467855311,5.431592366,5.360006191,5.428189158,5.221683834,5.196242858,5.320616243
6.496572411,6.700469327,7.271772418,6.180786691,6.550765289,6.464649644,6.200743269,7.358733337,6.603841998,7.022547219,8.618165648,6.016376643,7.033786978,6.67126066,6.518739281,6.522528612,6.426060148,6.370323882,7.147751206,7.58894044,7.007262287,6.192887099,6.87057532,6.066876537,6.670421688,6.389625477,6.785418342,8.087153798,7.335492156,6.246651556,7.194293144,6.829718589,6.332598317,6.474661321,6.2511568,6.398537351,6.013154907,6.623360244,6.263921042,7.508015934,7.007927045,7.734221564,7.672392137,6.001320034,6.398424184,7.564398484,6.95956318,6.11361588,5.670755435,6.635319506,6.208778242,5.993334221,6.251585327,6.281440884,6.674429692,6.207637315,5.958162703,6.04864816,6.217371438,6.164490937,6.626250066,5.965465044,6.042391181,6.402356348,8.13034545,5.934637199,7.184313798,7.10324219,6.497676333,7.145127148,6.76081993,6.481740034,6.205206158,6.387865393,6.164449845,6.624510088,6.933881803,6.142653689,5.902146675,5.894056612,6.22114034,6.462970535,5.905738032,6.178751015,7.221699735,6.992268725,6.831246933,6.383056084,6.704127761,7.182920648,7.42943764,6.123581321,6.495841397,6.798221131,6.897423171,6.833608473
5.411760622,5.264946293,5.527073331,5.385871354,5.546671465,5.304100652,5.314029332,5.306480457,5.449016679,5.482748371,5.369923621,5.374135679,5.669343849,5.448320051,5.349060568,5.285555121,5.457540238,5.176974176,5.263656983,5.146835184,5.243450391,5.092615517,5.197671847,5.122205858,5.337084079,5.132577775,5.161049277,5.208619358,5.376866673,5.02494049,5.266720424,5.291302682,5.399950842,5.337472809,5.229689752,5.21829024,5.383992245,5.369205375,5.33795568,5.205399992,5.393735744,5.24347595,5.526990568,5.208007878,5.387168995,5.319659936,5.309323236,5.230450133,5.142543923,4.875304992,5.112155744,5.113029079,5.205656967,5.121220654,5.049109802,5.123257117,5.165814656,5.126602264,5.163754556,5.057619067,5.225391855,5.221525615,5.201005408,5.116675464,5.445082478,5.274740837,5.544067914,5.164816981,5.473468638,5.252821035,5.369799832,5.257791915,5.362308889,5.300384605,5.348124823,5.488723145,5.455600737,5.276045649,5.432327967,5.463917091,5.381994308,5.466639456,5.166651053,5.289552085,5.675203603,5.557831779,5.583379134,5.287579657,5.555573325,5.391330047,5.431442084,5.399054771,5.339510538,5.237472316,5.193686728,5.301347266
5.381514603,5.358192416,5.558013359,5.443324006,5.437827492,5.190994863,5.27480693,5.360172749,5.503325761,5.500087477,5.380259249,5.388146973,5.559194995,5.490375906,5.42076861,5.3873831,5.387084745,5.197882375,5.355357165,5.10294883,5.227852091,5.132003548,5.245977573,5.165611568,5.358409722,5.203813413,5.200240578,5.356094671,5.27275624,5.10566247,5.354235979,5.268360191,5.430159966,5.298742264,5.279376518,5.237387806,5.434825913,5.450916566,5.329087004,5.229787734,5.382132499,5.325728419,5.417915113,5.233773662,5.39313483,5.428214042,5.338908191,5.221884575,4.919539357,5.031506361,5.086004269,5.159871045,5.199920185,5.097783189,5.124481878,5.163169495,5.139013954,5.360738048,5.144284016,5.085602875,5.268530847,5.197595133,5.253295144,5.154928049,5.506340244,5.395010957,5.338021531,5.426835717,5.375397142,5.28271061,5.341280043,5.286707694,5.385612222,5.260918073,5.376577538,5.411453373,5.416154126,5.334737968,5.371221121,5.376482074,5.348776344,5.348267421,5.274555973,5.244120921,5.499337405,5.509459207,5.48451644,5.357950473,5.474488154,5.439658123,5.499999982,5.337462673,5.417046795,5.268229167,5.262586937,5.306063147
6.100232749,7.247186638,8.73663899,7.085286158,6.316254036,5.59182218,6.476180975,7.509159796,7.087222246,6.291890088,8.50314476,6.07496424,7.655912767,7.332171003,8.096388418,6.615670305,6.205821401,5.926861943,6.394806662,8.099749886,6.594500854,6.45247388,6.727080761,6.106899094,6.789589638,6.320109846,7.05742721,8.557427555,7.684262093,6.004177264,8.251436273,9.299394321,6.485229667,6.260559536,6.969179304,6.062992046,7.176955969,6.70160118,6.576191448,7.499451188,6.396270386,6.035910767,9.938699472,6.178868243,8.095312328,8.13620597,7.663171186,5.732379709,5.201203711,5.646496607,6.435339389,6.813567215,6.269728268,6.479659847,5.623654353,5.834316473,6.604146843,7.110760426,5.602139201,7.633203404,6.388615813,8.774502342,5.775816858,5.783491618,9.59397118,6.095964018,6.02398113,6.554627507,6.136588206,5.91831517,6.703310178,7.449268944,6.085047022,6.03816358,5.540178422,6.458273704,6.332686903,5.981874304,5.859444991,6.39743625,5.770724345,6.807779566,6.613984941,7.379472346,6.520666276,6.70781274,6.113236321,6.0267292,6.665843169,5.93126803,6.543061883,5.938164582,6.230500834,6.457883587,5.853965458,6.655066518
5.296606007,5.282387514,5.531420308,5.429817895,5.350061494,5.124103653,5.282464572,5.286762123,5.399118782,5.582973325,5.317348813,5.437362683,5.427781905,5.398673694,5.45662238,5.28693253,5.413569784,5.144200974,5.261897437,4.97062792,5.213943128,5.051257777,5.257368458,5.158594406,5.147637751,5.136453815,5.27280171,5.361643816,5.30467717,4.992332627,5.255667667,5.246553029,5.36408571,5.188264197,5.296776369,5.207008566,5.374707744,5.356345241,5.331985274,5.176714104,5.284229261,5.320918544,5.425760695,5.147091947,5.407018109,5.228361097,5.32525,5.26956323,4.962136423,4.930827878,5.096671553,5.09756912,5.176235497,4.963103161,5.151820609,5.154294775,5.181004913,5.077811413,5.215329792,5.024056539,5.220753005,5.162917042,5.249789397,5.088877807,5.413927694,5.21255437,5.336901177,5.314327049,5.381235823,5.233815968,5.354236809,5.237804033,5.318299607,5.267135413,5.391757835,5.456723801,5.434363144,5.24404585,5.389979074,5.486372504,5.298181933,5.286317097,5.376844634,5.227766272,5.494337867,5.592122953,5.507501245,5.276123413,5.489688832,5.373930017,5.506668093,5.276099224,5.452247592,5.227710064,5.199129036,5.32575604
5.266107047,5.229269894,5.357100757,5.276226157,5.222726288,5.073401156,5.202118185,5.169385585,5.280507649,5.299007751,5.227379428,5.202992898,5.528711949,5.378425406,5.256393133,5.143130346,5.281087892,5.111566243,5.26214086,5.0156853,5.121895647,5.02618027,5.159410805,5.127815751,5.185123415,5.078663046,5.11048673,5.217567848,5.094837525,5.016141931,5.165594399,5.153530451,5.261061922,5.150209114,5.217100118,5.078543416,5.321452465,5.255228961,5.198385881,5.07672356,5.254473583,5.211923883,5.294814159,5.054421774,5.271500577,5.16667248,5.217765715,5.098840787,4.885572238,4.874621562,4.973259361,5.007458307,5.066747202,4.987000788,4.989923666,5.00155468,4.977810906,5.042968725,5.044275458,4.972464512,5.086855963,5.070651222,5.119168825,5.007129676,5.328006144,5.144297637,5.208054042,5.133657703,5.266161194,5.130171326,5.207308251,5.085075689,5.260625472,5.20237785,5.323906679,5.314342834,5.312358638,5.195583067,5.27278532,5.266913422,5.224682325,5.188581881,5.14963124,5.084587036,5.391601388,5.415782114,5.366414548,5.195824174,5.338624262,5.362782517,5.380393821,5.195939663,5.358547424,5.130424584,5.141597389,5.202573837
5.746103031,5.708602615,6.047477199,5.726850297,5.728582557,5.557809363,5.664951034,5.760109655,5.791192535,5.822607681,6.232852331,5.618757848,5.928507302,5.834025338,5.755897107,5.730558441,5.735005832,5.54339062,5.794706155,5.831475174,5.700131549,5.538327639,5.675099211,5.531266393,5.717272377,5.573945058,5.736307759,5.997520379,5.777757386,5.495964184,5.845762755,5.7367505,5.823245319,5.714498906,5.672529529,5.600123656,5.748831012,5.814514266,5.730601116,5.788054263,5.748933905,5.874829692,6.206954905,5.588641187,5.870615423,5.864617887,5.817081923,5.705728725,5.360810135,5.517378307,5.553981398,5.591239577,5.568407817,5.617973833,5.63437414,5.480959761,5.57634932,5.630308593,5.535196272,5.585304008,5.653368565,5.645506311,5.635965319,5.447516372,6.297693791,5.650070611,5.733398706,5.833257428,5.753976159,5.806134551,5.789953938,5.705852821,5.656692051,5.640766842,5.760279317,5.861600653,5.888800696,5.624795062,5.746323089,5.746456676,5.77275213,5.694436977,5.571445372,5.632484335,5.925781661,5.907214373,5.808267882,5.677004881,5.871469617,5.807943834,5.833870381,5.738183918,5.811063218,5.657242514,5.667729244,5.584363803
5.414767266,5.332830909,5.576504492,5.485907059,5.400680368,5.202253007,5.298603816,5.373719099,5.445496439,5.57577612,5.388317629,5.406725997,5.61626756,5.477671543,5.378670848,5.326691388,5.430164069,5.223688425,5.372439021,5.187062361,5.199301886,5.119136228,5.274000926,5.199441447,5.334658548,5.176128464,5.230263778,5.370132731,5.288120707,5.133122878,5.348653875,5.225626043,5.398328776,5.282456117,5.304457677,5.223241161,5.391915096,5.378623882,5.327010709,5.193238321,5.439630569,5.346261661,5.413130852,5.153213969,5.384661918,5.367337647,5.341021977,5.257048822,4.954643662,4.923580037,5.031626701,5.18777584,5.206039746,5.036481858,5.101424281,5.167669223,5.177644978,5.286472215,5.194360293,4.996962363,5.231981609,5.157897019,5.172199615,5.071832156,5.397105053,5.307171343,5.309552405,5.349155791,5.347090048,5.256469102,5.259177188,5.261694741,5.396832894,5.219334093,5.452904655,5.506302295,5.426654848,5.187874974,5.338659133,5.443128606,5.324087758,5.29621663,5.247064227,5.256337297,5.587316706,5.544993594,5.462097523,5.257825283,5.50784668,5.377986346,5.560887896,5.330093819,5.417211562,5.301238151,5.276268879,5.303197133
5.315623621,5.283184868,5.44934078,5.388713721,5.316544676,5.097986342,5.292008133,5.248390356,5.393901097,5.495029494,5.309939172,5.362731466,5.51143305,5.387551122,5.315997846,5.302565894,5.377638031,5.091342462,5.265908167,5.048199717,5.193430728,5.008217221,5.173562271,5.076933864,5.192151817,5.102446724,5.218939748,5.211462265,5.153189645,5.032168842,5.31535326,5.185600904,5.37337137,5.263115883,5.22277217,5.184873513,5.35000097,5.301576221,5.190797887,5.165887127,5.279153096,5.229367982,5.342422518,5.118887331,5.381242593,5.189870304,5.274896092,5.152213962,4.890061191,4.928500001,5.051589243,5.015191274,5.159590135,5.0111239,5.048100074,5.049928271,5.136148563,5.110989055,5.112321142,4.996804,5.145408281,5.156973382,5.163386116,5.078026846,5.404238361,5.278723834,5.310629032,5.20704383,5.36720559,5.196596214,5.255917429,5.156186856,5.314766907,5.217208769,5.332938982,5.423561246,5.348433653,5.223593665,5.342009369,5.343430293,5.297575181,5.282209769,5.262718019,5.180518077,5.455790243,5.469003165,5.416197423,5.231983826,5.427302571,5.377931,5.463964205,5.263340136,5.394256004,5.190825274,5.223547603,5.253514149
